13969 USA|TX Quinn Robotics
13970 USA|NJ Anjoules
13971 USA|CA Purple Ravens
13972 USA|TX RoboKnights
13974 USA|PA Freshmen
13975 USA|MD The A*Star 4H BOTcats
13976 USA|OR Stanfield Robotics
13977 USA|PA St. Luc
13978 USA|CA Mechanized Garbage A
13979 USA|OR Stanfield Robotics B
13980 USA|CA Mechanized Garbage B
13981 USA|CA GatorBots
13982 USA|TX Strack Intermediate Robotics
13983 USA|MI Legg Middle School B
13984 USA|MI MCS Tech Nerds
13985 USA|MI Falcons Junior Robo Team
13986 USA|MI Bulldogs FTC2
13987 Canada|SK Bulldogs
13988 USA|CA Bionic Vikings
13989 USA|MI Kingsford Robotics
13990 USA|FL Wildcat robotics
13991 USA|MI TBD KMS 2
13992 USA|MI MCS Robot Nerds
13994 USA|MI George Crockett Academy
13995 USA|MI University Prep Math & Science
13996 USA|MI FDA-Hurricanes Middle
13997 USA|MI BaragaBots
13998 USA|MI GFU-PantherBots
13999 USA|MI Palmer Park
14000 USA|MI Dixon Academy
14001 USA|MI Los Tigres
14002 USA|MI Red Hawks
14003 USA|MI Gompers
14004 USA|MI Bow Robotics Team
14005 USA|MI Clippert Eagles
14006 USA|MI Garvey Academy Tech Team
14007 USA|MI Rockin Robo Kidz2
14008 USA|MI Schulze Tech Team
14009 USA|MI AWESOMYSTICS
14010 USA|MI FLICS
14011 USA|AL Trojans
14012 USA|MI OVMS Cardinals1
14013 USA|MI Shamrock Jr. Bots
14014 USA|MI HPJH First Robotics Team
14015 USA|MI Michigan Center Junior High
14016 USA|VA Stuart Hall
14018 USA|MI RoboMounties
14019 USA|MT Srv3
14020 USA|NJ NEMESIS Prime
14021 Canada|AB SCHS (Springbank Community High School) Robotic Team 3
14022 Canada|AB SCHS (Springbank Community High School) Robotics Team 2
14023 Canada|AB SCHS (Springbank Community High School) Robotics
14024 USA|NH C.H.A.O.S.
14025 USA|TX Scholastic Minds Academic Robotics Team (S.M.A.R.T.)
14026 USA|NY Eden Central
14028 Israel|HA Orbit 10
14032 USA|TX Somerville Yegua Robotics
14033 USA|MI Robo Ravens
14034 USA|TX Robotic Wolves
14035 USA|CT Gear Shakers
14036 USA|NY Stepinac Crusaders
14037 Canada|QC Ivy Challenge
14038 USA|NE Mustang Bots
14039 USA|MA IrRaTiONAl
14040 USA|MI Concord Academy Petoskey
14041 USA|VT K - 9 Robotics
14043 USA|NH Mountain View FTC
14044 USA|UT Panther Pride
14045 USA|MI MVJH Robotics
14046 USA|NH Hinsdale FTC
14047 Israel|D Mega Masters
14049 India|MH RoboSapiens
14050 USA|NY CCAFTC
14051 USA|FL Sunrise MS Falcons
14052 USA|VA Technotubbies
14053 USA|CA Beta Wolves
14054 USA|NY Indian River Central 2
14055 USA|NM Tulie Tech FTC - Rookie Team
14056 USA|MS RaiderBots
14057 USA|CA Team Infinity
14058 USA|NJ PiTronics
14060 USA|VT Milton Middle School
14061 USA|IN Valparaiso Middle School Robotics Team
14062 USA|MD MoCo Machines
14063 USA|IA Saydel High School Robotics Team---Vulcan Eagles
14064 USA|WI Apple CRISPR
14065 Canada|BC Mathison
14066 USA|MI Berkshire Wildcats
14067 USA|NH Laconia High School Robotics
14068 USA|UT A1's
14069 USA|TX KnightBots
14070 USA|CA Robo-Duby
